,Mean,Variance,Standard Deviation,Skewness,Kurtosis,Entropy,Contrast,Energy,Dissimilarity,Correlation,
1,10.95846558,1688.140728,41.08698976,4.112889385,17.28281034,0.002342831,80.43495935,0.040347565,5.104017217,0.967257784,
1,14.88354492,1813.370542,42.58368869,3.38165459,12.02245375,0.002292669,104.6282828,0.039959157,5.606349206,0.966040848,
1,3.088973999,454.0008057,21.30729466,7.253404048,54.00535451,0.002142582,76.43161094,0.038567105,5.831306991,0.943152426,
1,0.104171753,14.59395097,3.820203001,36.93129405,1371.64006,0.030357489,102.5714286,0.146771762,7.428571429,0.549426249,
0,5.107009888,237.0196856,15.39544366,3.451719383,12.41057418,0.182477524,49.85553089,0.386266383,2.607843137,0.96755353,
0,8.844314575,388.7417433,19.71653477,2.924851518,10.67233324,0.127957636,84.9085,0.319248559,3.347375,0.949572484,
1,5.804931641,403.7705229,20.09404198,4.127336787,18.2781188,0.002745193,42.51131222,0.04369138,3.831825038,0.969850396,
1,13.39839172,590.9985008,24.31046073,2.571598656,7.694089884,0.020396566,51.01831525,0.121790638,3.549331995,0.963770119,
0,7.854492188,297.6044394,17.25121559,2.606981848,7.055841923,0.085152923,46.67566783,0.256284261,2.680603949,0.957124012,
0,4.313247681,186.8101372,13.6678505,3.552390016,12.95713462,0.120635405,54.77367424,0.308854526,2.874763258,0.954311796,
0,19.7550354,1511.266702,38.87501385,2.359856069,5.823203855,0.09811682,155.330111,0.276961574,4.108485499,0.970137913,
1,17.83537292,1748.093811,41.8102118,2.848501162,8.521479372,0.009398643,163.1975085,0.081829562,4.849306811,0.95232477,
1,19.57183838,1896.738648,43.55156309,2.758642447,8.06267662,0.017053298,146.0966401,0.111237821,4.773563218,0.967904339,
1,17.72921753,1875.362728,43.30545841,3.007715868,9.565041129,0.008819298,166.3926501,0.079361179,5.421221532,0.964106179,
1,17.79829407,1883.903441,43.40395651,3.007604361,9.567048731,0.009886958,145.1352627,0.084154727,5.39819376,0.96966323,
1,3.30291748,474.2319,21.77686617,6.932991304,49.31416499,0.017596077,266.6064871,0.112861256,6.116891065,0.949880216,
0,6.281112671,360.3275717,18.98229627,3.495438976,12.88870398,0.215770039,71.22575002,0.422900906,3.178343392,0.96986121,
1,1.774337769,172.6512836,13.13968354,7.779926109,61.84637657,0.007858901,87.28846154,0.074021452,5.484113712,0.928824775,
1,7.963806152,559.9773107,23.66383973,3.537214793,13.15503159,0.023532493,109.2576015,0.130779155,4.940232285,0.954431932,
1,11.18734741,741.53363,27.23111511,3.071812314,10.20590176,0.014976364,105.9070761,0.103465932,4.845259392,0.949840051,
1,9.522674561,635.3526512,25.20620263,3.377018407,12.65190677,0.007535002,53.79565378,0.072472509,4.251512532,0.957380225,
0,14.60801697,611.1109606,24.72065858,2.178547343,5.092460349,0.061833412,53.42721769,0.215816731,3.394682811,0.967648536,
0,13.73638916,590.2231261,24.29450815,2.226842617,5.252715204,0.067402002,59.6995789,0.225803474,3.448359929,0.964269372,
0,11.55987549,510.9293485,22.60374634,2.427128729,6.219521534,0.072709089,66.50943044,0.235255984,3.612200436,0.959245328,
0,8.01449585,385.3080271,19.62926456,2.888144081,8.639847293,0.083668726,81.56537192,0.253371938,4.033680291,0.949580768,
1,1.956878662,242.9216018,15.58594244,8.390500728,72.42854448,0.002342623,85.02539063,0.040329785,5.658203125,0.942161991,
1,6.424713135,742.787689,27.2541316,4.794678715,24.2290509,0.002427777,73.49350649,0.041081721,5.026551227,0.966521866,
1,5.589309692,602.1664246,24.53907954,4.841152803,24.24141703,0.003418729,117.4239332,0.04879471,6.0572047,0.927802515,
0,13.51727295,656.7147173,25.62644566,2.319982769,5.603355243,0.057621138,67.50344149,0.208539655,3.257374631,0.965152347,
1,22.93162537,1234.775772,35.13937637,2.023516868,4.401711458,0.039136529,131.440363,0.170815463,4.226853649,0.954015341,
1,14.04336548,923.0266799,30.38135415,2.632786531,7.192339381,0.016701891,93.13123635,0.109425578,3.787942333,0.949013691,
0,14.6098175,897.2914071,29.95482277,2.427004793,6.045779342,0.066148059,161.0627503,0.223772248,3.583585131,0.940609825,
0,9.759017944,673.6794436,25.95533555,2.993285268,9.119728626,0.099728739,181.0557907,0.278632072,3.899769142,0.942212497,
0,8.958786011,766.4474277,27.68478694,3.583318196,13.34697968,0.163993186,128.2435345,0.364995688,4.67816092,0.97528699,
0,13.4573822,1091.171992,33.03289257,2.887670254,8.661329307,0.105093611,128.4459984,0.287649875,5.028282828,0.974539742,
0,16.93919373,1328.239416,36.44501909,2.574305706,6.94402014,0.108889982,110.5310978,0.293132943,4.532236634,0.979260488,
1,9.262405396,1294.247167,35.97564687,4.406133961,20.47659254,0.001285316,62.29029851,0.029862663,4.767412935,0.97715268,
1,17.59916687,2079.401224,45.60045202,3.188104327,10.82561059,0.001656222,99.4813469,0.033917757,5.060319767,0.97203863,
1,3.572357178,471.2750896,21.70887122,6.581713764,45.32988494,0.020701412,163.2034483,0.122919977,7.260591133,0.9727401,
1,14.47283936,766.2760909,27.68169234,2.41616225,6.180743012,0.042001966,84.54495319,0.177052839,3.835449532,0.960599908,
1,8.85395813,573.0677895,23.93883434,3.228922976,10.87413442,0.00635675,90.17056856,0.067019798,4.63359346,0.939067523,
1,6.344512939,441.5959437,21.01418435,3.732460878,14.37888168,0.008596343,73.86195652,0.077914559,3.883333333,0.939136729,
1,8.803436279,565.4076705,23.77830251,3.141922837,10.16783054,0.008346252,95.10788114,0.076563497,4.107364341,0.912757511,
1,1.509567261,143.8349464,11.99312079,8.220731693,68.74456641,0.00436629,26.55955956,0.055082348,3.156156156,0.92484327,
1,3.170455933,269.2768364,16.4096568,5.503857237,31.06532326,0.023078041,85.15015361,0.129490047,3.223886329,0.95835141,
1,0.682418823,70.63047098,8.404193655,12.5372874,158.7124782,0.014664649,15.60817308,0.10141838,2.483173077,0.939273647,
1,0.844390869,88.31871599,9.397803785,11.36762463,130.5854715,0.017475742,22.7687747,0.110795386,2.887351779,0.928180924,
0,8.337158203,347.8577822,18.65094588,2.670937392,7.767894785,0.15641034,63.96597782,0.355339569,2.612777218,0.95765029,
1,13.34738159,645.2353844,25.4014839,2.663395554,8.131782497,0.043524239,41.47189205,0.180780586,3.23910422,0.98063284,
1,11.60574341,608.6624351,24.671085,2.774958028,8.24506769,0.007373943,38.10885197,0.072199302,3.265311183,0.972318767,
0,13.90240479,1262.719217,35.53476069,3.07649165,9.954637326,0.167044919,142.6658361,0.368603255,4.300664452,0.97844666,
1,1.923156738,341.3300822,18.47512063,10.08465357,105.0599862,0.002915813,282.0555556,0.045035427,10.0014245,0.894781354,
1,17.34681702,1513.567179,38.90459072,2.707345978,7.534422405,0.003905998,96.51282841,0.05212995,4.874486864,0.893622176,
0,18.82487488,1471.329383,38.35791161,2.462395347,6.331867436,0.097129928,210.7365512,0.275599749,5.434536969,0.960633973,
0,11.9250946,1002.044801,31.65509124,3.129442146,10.15644407,0.125925171,253.0360331,0.316621477,6.318512397,0.952300522,
0,4.195495605,389.9178318,19.74633717,5.199344512,27.8505291,0.221206558,321.1921429,0.429076711,6.639642857,0.936935848,
1,4.309509277,607.9754135,24.65715745,6.022598765,36.83006701,0.003220275,128.1785158,0.047313395,5.462376751,0.92146716,
1,7.219604492,900.3444892,30.00574094,4.480255296,20.41019277,0.010625499,376.3392105,0.087184135,6.041842105,0.901591785,
1,15.28639221,1437.964811,37.92050648,3.13426233,10.42945308,0.003721538,193.6374815,0.0511101,5.618825525,0.945667505,
1,7.789962769,1084.189974,32.92704017,4.556017701,21.11936335,0.008016904,166.2893415,0.075328104,4.975725446,0.957314303,
1,7.637756348,1045.112782,32.32820412,4.606243501,21.75096301,0.013853193,222.7641258,0.099964284,5.268390192,0.957772989,
1,5.207809448,726.1845497,26.94781159,5.528875774,31.3518439,0.011255277,175.9933176,0.089876148,5.032625786,0.96234237,
1,2.045257568,362.5582305,19.04096191,9.773192303,98.14113636,0.004064078,245.752551,0.053305035,7.375,0.952460249,
1,21.0632019,1483.354918,38.5143469,2.422908323,6.606255483,0.0345812,162.3487469,0.160047907,4.519799499,0.955560805,
1,17.7645874,1305.959402,36.13806029,2.485005331,6.394960849,0.033829371,184.3973861,0.157948532,4.515982076,0.943391083,
1,8.332839966,392.8542494,19.82055119,3.078428589,10.12645251,0.01290407,46.41313083,0.096020262,2.946560591,0.971586723,
1,7.365753174,378.5185443,19.45555304,3.265828051,11.24185573,0.007269445,42.70062648,0.071394028,3.010372805,0.97275187,
0,3.873352051,117.6566638,10.84696565,3.348318328,11.81135538,0.110620732,20.74544622,0.295128561,2.097391304,0.968641586,
0,4.779693604,145.9175636,12.07963425,3.020308051,9.51128169,0.06411875,35.82389252,0.220370113,2.713689179,0.941897412,
1,3.360794067,437.5923369,20.91870782,6.672252835,45.86153678,0.002808546,108.390991,0.04417988,5.49009009,0.944876622,
1,6.734237671,714.0218429,26.72118715,4.630974143,22.7312248,0.002752301,108.4350588,0.043865791,5.245411765,0.968714061,
1,4.057678223,362.405299,19.03694563,5.390539942,30.89418401,0.002242468,69.73869681,0.039486369,5.307180851,0.962218309,
1,1.197875977,68.13459603,8.2543683,7.307425429,55.34097526,0.005028838,23.34318182,0.059166133,3.302272727,0.905974356,
0,8.058303833,239.8819231,15.488122,2.327466434,5.65044897,0.075351921,28.99856115,0.239224931,1.819580857,0.959605191,
0,5.900924683,187.4056183,13.68961717,2.684376648,7.381333454,0.084212828,35.94113821,0.25345326,1.952682927,0.948044408,
0,3.414901733,119.3427893,10.92441254,3.510034597,12.50457667,0.094689355,47.23530983,0.269887684,2.242521368,0.931253406,
0,11.70516968,743.7407615,27.27161091,2.746270354,7.890224046,0.134998022,125.6981678,0.328587062,3.704366993,0.962235967,
1,3.823242188,364.6914403,19.09689609,5.327607053,29.00166993,0.005936315,84.62884615,0.064523171,3.537307692,0.943096605,
1,17.4487915,1060.530918,32.56579368,2.472132826,6.767010647,0.066969536,113.5603954,0.226687409,4.19556598,0.96717982,
1,19.4389801,1260.604689,35.50499526,2.515305423,6.914484992,0.01518505,118.1225,0.104814828,4.330833333,0.959551834,
0,9.607299805,700.1688059,26.46070305,3.227989575,10.79419752,0.077383311,94.29445774,0.244429062,4.43361244,0.973021187,
0,12.18754578,566.7437614,23.80638069,2.473204756,6.572268189,0.102103457,53.78859198,0.283120705,3.309558068,0.974978867,
0,16.06350708,689.5939611,26.26012112,2.052679378,4.645029185,0.102149244,52.72378049,0.282908664,3.059581882,0.975572995,
1,3.691604614,306.9290492,17.51939066,5.092807474,26.58144197,0.003673813,45.04422789,0.050542057,3.82083958,0.899139032,
0,5.358886719,252.1311478,15.8786381,3.398393173,11.85560234,0.072101173,51.2815534,0.234687012,3.336904363,0.963314774,
0,15.13195801,817.251327,28.58760793,2.384522493,6.048359896,0.07667511,79.87987792,0.243331481,4.338020493,0.971530751,
0,15.39736938,823.7228191,28.70057176,2.356784349,5.994508844,0.097568424,86.26472808,0.276486079,4.359410374,0.970522092,
0,17.03684998,784.6569086,28.01172805,2.188429462,5.054504104,0.026911972,85.62092732,0.140630466,4.48663325,0.956330437,
0,17.84303284,838.1328501,28.95052418,2.158603929,4.939468088,0.028927533,97.46234568,0.146038963,4.716152263,0.952828975,
0,16.83840942,789.5735929,28.09935218,2.185212446,5.031555114,0.030737987,85.13478535,0.150586485,4.345328283,0.95832002,
1,0.345855713,43.7147705,6.611714642,19.32611006,376.1851832,0.009764728,40.44642857,0.08247861,4.255952381,0.835953332,
1,0.86416626,107.7714867,10.38130467,12.27978035,152.6862804,0.007380824,49.75514874,0.071745608,4.501144165,0.900029534,
1,1.011352539,124.5838537,11.16171375,11.31240492,129.7212413,0.006080671,44.94807692,0.065058576,4.125,0.918582125,
0,4.313949585,239.267359,15.46826942,4.124713246,17.60798401,0.116735207,82.35598037,0.304011708,4.418754844,0.958325616,
0,11.24494934,570.4339988,23.88376015,2.614980336,7.318755931,0.133555272,73.6079526,0.326840285,3.617523072,0.968913827,
0,14.27267456,670.2111662,25.88843692,2.264868479,5.565732962,0.104645857,84.59156079,0.286831977,3.743150161,0.962253368,
0,15.85531616,657.9697053,25.65092016,2.088784352,4.866762148,0.095285554,76.4485684,0.272922514,3.86806292,0.961777086,
0,18.68328857,717.0467553,26.77772872,1.911532497,4.016882834,0.046506709,73.023126,0.186791596,3.706096048,0.955177283,
0,18.56248474,702.5884054,26.50638424,1.886014421,3.956745535,0.059783664,68.13894523,0.213130519,3.677484787,0.960587634,
1,3.025299072,420.4827692,20.50567651,7.445675392,58.27798931,0.001543892,95.84206897,0.032735019,6.771724138,0.971111348,
1,8.385513306,1307.115895,36.15405779,4.98634075,26.00768026,0.001616927,116.2581357,0.033501471,6.246552675,0.983248366,
1,9.011398315,1345.521373,36.68134911,4.756704907,23.69794283,0.001727831,169.7296054,0.034660723,7.173807795,0.977038612,
1,7.550949097,995.5937562,31.55303086,4.828508364,24.65499837,0.001919463,248.6721612,0.03659872,8.194924123,0.949340154,
0,12.72793579,599.311901,24.48084764,2.338471666,5.808759542,0.11882902,72.39761624,0.306763859,3.484698808,0.966481527,
1,7.476257324,972.8361431,31.1903213,4.87238466,25.02735768,0.004251916,145.6839599,0.054595188,6.769172932,0.974498289,
1,12.42176819,1267.848617,35.60686193,3.775405209,15.57896824,0.008422582,123.908028,0.077453552,5.720708775,0.977504912,
1,11.53196716,1187.080173,34.45402985,3.858735614,16.17384006,0.003477395,122.8879392,0.049334053,6.139872473,0.974188729,
1,8.593887329,1156.404628,34.0059499,4.446454768,20.50378183,0.010964395,149.4700461,0.088833925,6.640552995,0.97471243,
1,9.007614136,1128.783484,33.59737317,4.400737117,20.47508411,0.010673591,171.7210938,0.087601303,6.508984375,0.973609121,
1,6.69418335,902.5742825,30.04287407,5.006305499,26.18296393,0.015380533,190.7323864,0.10563465,6.130681818,0.969019296,
1,2.669433594,353.607307,18.80444913,7.761457895,63.25700241,0.015097548,307.9901961,0.104448453,8.660784314,0.94763166,
1,0.498123169,69.96084616,8.364260048,17.84582298,331.5156887,0.017871882,534.4038462,0.113216816,13.33461538,0.906542899,
0,8.26789856,481.0531358,21.93292356,3.149566623,10.39807324,0.179734745,72.50223547,0.383285804,3.102425146,0.972669282,
0,11.04312134,548.9933579,23.43060729,2.620760402,7.334371308,0.128471935,52.43313543,0.320061447,3.022787673,0.977016971,
0,14.12522888,663.7219802,25.76280226,2.321612274,5.985216563,0.125776252,75.10759494,0.316386493,3.678443227,0.968092345,
0,15.97468567,689.7736416,26.26354206,2.160276766,5.170358295,0.084691359,80.809614,0.256419376,3.948322511,0.961915342,
1,0.501571655,58.50261929,7.648700497,16.01754923,263.4715165,0.004717643,273.7923875,0.057276628,8.166089965,0.865793041,
1,11.74827576,644.9397108,25.39566323,2.759780123,8.206567352,0.032293161,118.0225524,0.154489197,4.631466667,0.942311829,
1,9.105895996,820.7981593,28.6495752,3.75313812,14.74590706,0.001275187,200.1066563,0.029747151,7.324303406,0.932800009,
1,15.42678833,1186.722988,34.44884596,2.793254636,8.106846939,0.003115419,208.260393,0.046545521,6.763983371,0.894813886,
1,18.85124207,1357.719978,36.84725197,2.505142255,6.541377409,0.013206202,224.6751752,0.097361335,6.194551695,0.927970143,
1,18.48602295,1340.343306,36.61069934,2.517281298,6.585229539,0.016286994,211.5927783,0.108469282,5.446163906,0.933062656,
1,14.67845154,1127.28371,33.57504594,2.819378719,8.214397569,0.003686564,187.125394,0.050643064,5.797182821,0.900037168,
0,16.77159119,1121.188679,33.48415564,2.428374582,6.129468799,0.064151599,229.7317803,0.22105216,5.06845393,0.935512154,
0,3.12979126,191.8363132,13.85049866,5.259355583,30.02192061,0.139909995,201.0708087,0.335101998,5.349878514,0.910841366,
1,8.223770142,735.82708,27.12613279,3.888620665,16.07689713,0.008279201,143.6283716,0.076976126,6.327339327,0.950728681,
1,3.015716553,336.1414744,18.33416141,6.573205872,44.64656611,0.001856025,170.185941,0.035896039,7.480725624,0.926546334,
1,18.75761414,1274.235607,35.6964369,2.53677741,6.744661356,0.005610634,129.2335746,0.062890331,4.981410529,0.950352988,
1,13.24092102,1027.605475,32.05628605,2.903135401,8.731514706,0.00554563,98.54333624,0.062464897,4.655487805,0.939805393,
1,8.264526367,750.285491,27.39133971,3.68928752,13.9371771,0.006293418,104.5742593,0.066605811,4.878333333,0.93579219,
1,4.006225586,434.8682834,20.85349571,5.705850154,34.07701472,0.003916809,90.1887858,0.052449808,5.57482856,0.966106793,
1,10.65432739,848.2102572,29.12404946,3.372840567,12.30162197,0.014130991,142.0425632,0.101025894,5.690299824,0.951798178,
1,5.507369995,644.3789741,25.38462082,5.138061859,27.56045353,0.006202338,124.9490909,0.066395454,6.524848485,0.971158193,
1,5.645523071,554.927295,23.55689485,4.812827536,24.57017094,0.001687975,218.5485414,0.034234692,7.141080823,0.94415455,
1,6.567367554,609.0418325,24.67877291,4.53102501,21.93666697,0.001019469,188.2005882,0.026593758,7.098235294,0.949680718,
1,3.383300781,365.8981672,19.12846484,6.102919389,38.57757241,0.001990293,75.91666667,0.037168423,4.896464646,0.940590198,
1,7.012527466,540.2786226,23.24389431,3.736579703,14.52514958,0.004815658,28.86849262,0.057885254,3.216588967,0.936035472,
0,5.40814209,349.4095826,18.6925007,3.858280382,15.31770954,0.080694227,179.1821429,0.24972025,5.086309524,0.923205808,
1,14.98925781,1183.875308,34.40748912,3.023358543,9.984672096,0.007864874,130.48297,0.074894731,5.738376675,0.96394039,
1,4.113342285,497.0519917,22.29466285,5.986298043,37.3223573,0.001414573,101.6443603,0.03133332,6.149410774,0.975018168,
1,13.49467468,1047.313428,32.36222223,3.04729487,9.929028704,0.005687815,157.4539048,0.063466348,6.284,0.950771036,
1,4.118942261,542.5161543,23.29197618,6.211566182,39.83486054,0.00161659,130.1752101,0.033501652,6.555042017,0.979963289,
1,11.71383667,1097.295455,33.12545026,3.559679339,13.66081469,0.00127872,140.5159155,0.029792103,6.069264069,0.96232619,
1,13.74989319,1287.424102,35.88069261,3.194586135,10.8214724,0.001433948,93.81430303,0.031547303,5.383515152,0.962565084,
1,13.44233704,1233.014885,35.11431168,3.155955746,10.53828364,0.002065772,78.74198758,0.037934093,5.108944099,0.959292893,
1,14.98672485,1183.806761,34.40649301,2.86165789,8.719060769,0.007711555,86.57958711,0.074066098,4.830792977,0.96430368,
0,9.697067261,674.4701439,25.97056303,3.14218257,10.17648773,0.073221397,192.8409091,0.237413118,5.709616829,0.941617302,
0,3.762786865,283.5075511,16.83768247,5.129476818,27.49158453,0.114079436,203.0824249,0.300483279,5.49168101,0.939187252,
0,10.84335327,579.3591584,24.06988073,2.648121525,7.362445521,0.105114147,125.9145708,0.287404599,4.129305631,0.946232229,
1,9.898925781,668.9633742,25.86432629,3.25510005,11.47326158,0.0026181,55.66650729,0.042656732,4.530002391,0.961348876,
1,17.51098633,1134.927589,33.68868637,2.651774362,7.861496367,0.016071028,122.0544508,0.107941714,5.311350108,0.957605994,
1,13.82244873,1140.310131,33.76847836,3.073168987,10.05965102,0.005855462,132.2170949,0.064487017,5.918478261,0.961481433,
1,4.892074585,587.4146863,24.23663934,5.37212541,29.82541938,0.006285991,122.1675895,0.066776582,5.547434478,0.961583726,
1,3.709503174,402.381085,20.0594388,5.916624792,36.80473339,0.002440113,97.31036036,0.041216832,5.49954955,0.94915507,
0,8.995635986,332.0131786,18.22122879,2.437095187,6.321724524,0.135098257,38.65005612,0.328136907,2.180583614,0.969815763,
0,10.55441284,376.172343,19.39516288,2.297080132,5.980098313,0.143402779,41.13474837,0.33880562,2.254610065,0.969279357,
1,11.65684509,713.1987753,26.70578168,3.230916986,11.65398403,0.007003739,45.91736695,0.07000949,3.469537815,0.978613735,
1,7.347702026,494.4906066,22.23714475,3.906132519,16.92000294,0.004215588,37.94909246,0.054182392,3.449376064,0.979563674,
1,9.621444702,732.8354896,27.07093441,3.623290736,14.24395665,0.005489707,59.31406406,0.061971558,4.142392392,0.976536401,
1,9.022918701,732.6598123,27.06768945,3.63702686,14.05450622,0.006654866,77.06905263,0.068673757,4.621052632,0.970918461,
1,9.545944214,712.8798638,26.69981018,3.548621795,13.6693527,0.011227446,111.2073755,0.089574112,5.108716475,0.959128418,
1,4.559875488,386.36881,19.65626643,4.87322439,25.00640199,0.025874796,148.1495726,0.138034804,5.482905983,0.948883419,
1,2.485168457,195.4155835,13.9791124,6.124236702,39.22561036,0.053074447,147.1287167,0.200509275,4.744522692,0.944554202,
0,7.258651733,374.1853239,19.34387045,3.041486243,9.546715211,0.111078075,72.60609439,0.295547796,3.027684876,0.960261307,
0,9.294754028,466.3471573,21.59507252,2.722501711,7.715967104,0.128918347,74.42173606,0.320264357,3.075088215,0.963552455,
1,13.1893158,888.4404233,29.80671775,3.04883775,10.34665777,0.011350741,140.5442539,0.090074999,4.647169811,0.946198717,
1,11.02880859,785.7799568,28.03176692,3.34028352,12.43606337,0.0042605,97.44838638,0.05449609,4.267130858,0.951463372,
1,12.31802368,676.9176836,26.01764178,2.772700697,8.503739078,0.026045618,109.1660386,0.138200486,4.405411516,0.945310703,
0,7.859558105,416.8025371,20.41574238,3.058992244,9.703602132,0.051576413,109.0112819,0.197173067,4.517603579,0.937501504,
0,4.344116211,246.690479,15.70638338,4.062512012,16.95527415,0.081136331,116.5311355,0.250454922,4.955738706,0.937873695,
0,13.58804321,603.747155,24.57126686,2.303763068,5.745779487,0.106258562,75.64304511,0.289168188,3.761842105,0.964301379,
1,1.800521851,189.4531038,13.76419644,8.695212466,83.40844893,0.010201261,229.7699849,0.085383721,8.10331825,0.939315006,
0,1.966964722,130.2559453,11.41297268,6.231621874,40.08070358,0.183930204,177.9866667,0.388138881,4.911515152,0.926490561,
1,2.243667603,264.1658944,16.25318106,8.132353786,70.48266752,0.015906513,336.7678571,0.107515763,10.01388889,0.935849376,
0,12.70281982,544.6765195,23.33830584,2.27620139,5.449284773,0.064501716,68.12023392,0.22140788,3.256959064,0.956964289,
0,10.70352173,478.5086286,21.87484008,2.478147166,6.412698774,0.07502271,91.20692379,0.239978432,3.766223509,0.943363243,
0,7.040023804,345.2761767,18.58160856,3.099128291,9.92593887,0.074997291,104.5396319,0.240010152,4.198910594,0.935276754,
0,3.059860229,168.3612097,12.97540788,4.724351219,23.14675747,0.115167463,119.103079,0.301741153,4.017594186,0.931120395,
1,3.197067261,439.1265844,20.95534739,7.293467874,55.86240563,0.001594826,411.4018952,0.033295841,11.2090301,0.938881136,
1,8.734390259,1022.432511,31.9754986,4.232219863,18.92178426,0.001775924,319.9736626,0.035230279,9.48600823,0.92033251,
1,16.65908813,1688.036697,41.08572377,2.931334882,8.921902161,0.049488409,277.5072623,0.193435296,7.151365671,0.956885204,
0,28.23272705,2301.672299,47.97574698,2.122718953,4.750326924,0.055784758,323.8321311,0.205405577,5.470163934,0.944654403,
0,5.556549072,531.013813,23.04373696,4.60044361,21.8373242,0.139671654,419.3759111,0.334854931,8.366192294,0.922810077,
1,11.59281921,480.0318367,21.90962886,2.606775002,8.03252779,0.061575678,65.60415237,0.216567824,3.22346145,0.958434983,
1,14.3527832,575.2906086,23.98521646,2.360257943,6.455471999,0.048401861,65.8975976,0.190967476,3.304704705,0.959796029,
1,9.337966919,790.2373924,28.11116135,3.938782906,17.80290276,0.014538837,200.1862205,0.10249222,4.838713911,0.944974561,
1,3.965118408,354.7395943,18.83453196,5.996551031,41.60072417,0.083155331,283.5101944,0.253537151,5.014698909,0.936117404,
1,3.034912109,223.4633329,14.94869001,6.00495576,42.48524373,0.084330606,169.3701643,0.255591138,4.385532591,0.941086422,
0,8.789337158,523.7062345,22.88462878,3.013005971,9.607629704,0.25411812,84.97383795,0.462672046,3.081407163,0.969795403,
0,16.23345947,688.7147173,26.24337473,2.037296803,4.443652808,0.066438394,79.96222089,0.224891476,3.340311005,0.955280021,
0,15.33888245,662.4723655,25.73853853,2.107719032,4.716868936,0.063045091,77.55595364,0.218651631,3.414225501,0.955428671,
0,8.809249878,463.8637409,21.53749616,2.833866156,8.299696525,0.119115665,107.410194,0.306983878,4.08591848,0.948959618,
0,13.89610291,701.2657857,26.48142341,2.361222303,6.000824784,0.11002521,73.05356198,0.294569123,3.380649942,0.970876591,
1,4.583145142,361.594742,19.01564467,5.057491609,28.73213683,0.006179248,124.4300481,0.066008451,6.017067308,0.947886355,
1,9.80770874,576.9990504,24.02080453,3.024882706,9.746749855,0.003018912,87.39270764,0.045821563,5.224608945,0.90886658,
1,8.357528687,666.4064228,25.81484888,4.071778266,18.57905096,0.001704019,173.6682489,0.034418977,7.25685654,0.949764893,
1,9.292282104,840.7488493,28.99566949,3.956582889,17.14890567,0.001176366,128.7259615,0.028577812,6.658362471,0.964209963,
1,10.07695007,939.223878,30.64675967,3.701464863,14.59716736,0.00176536,89.37473364,0.035032914,5.619482496,0.965482294,
1,7.697189331,807.3964466,28.41472236,4.331903541,19.89954262,0.002238396,99.88218029,0.039529913,5.904402516,0.969214607,
1,11.24711609,884.3574321,29.73814776,3.610003532,14.8616066,0.00622449,73.05027685,0.066246149,4.632336656,0.975795678,
1,4.064117432,463.4440493,21.52775068,6.082927622,39.91701058,0.003550745,204.0727345,0.04999188,8.611685215,0.946852514,
1,0.345794678,49.41745505,7.029754978,20.67027979,433.404904,0.013088284,47.01333333,0.09591663,4.48,0.916206375,
1,12.68461609,1106.082948,33.25782537,3.114011731,10.08043759,0.013271686,209.4869615,0.097675951,5.915986395,0.933694123,
1,12.11895752,1071.503989,32.73383554,3.248728296,11.12713332,0.01132498,266.6231192,0.090155867,6.833771197,0.916980736,
1,14.80773926,1235.887909,35.15519747,2.886970725,8.765201977,0.036858918,146.1922593,0.1658559,5.441900144,0.964630176,
1,17.1716156,1386.413453,37.23457336,2.644643534,7.167249103,0.005480944,133.0614953,0.061881228,4.779813084,0.919257483,
1,18.85366821,1450.943909,38.09125765,2.508370006,6.497767119,0.013063839,130.9535254,0.096778646,4.951137991,0.949851111,
1,12.63114929,1249.215673,35.34424525,3.257246144,10.95763475,0.081264772,195.7538897,0.250880059,4.640129319,0.970039902,
1,21.61032104,1762.870923,41.98655645,2.492661617,6.792493683,0.06703458,165.0852792,0.226783666,5.106584015,0.971647421,
1,24.89474487,1886.175541,43.43012251,2.28241552,5.72754199,0.064319269,212.2240822,0.221902929,5.787181894,0.962445787,
1,4.924301147,698.3543527,26.426395,5.788867246,34.43103683,0.002026855,298.6519525,0.03752588,8.258064516,0.937155429,
1,1.501144409,221.7420028,14.89100409,10.33168338,109.6674891,0.002245118,132.552381,0.039475651,8.574603175,0.902479513,
0,18.20733643,1385.849411,37.22699842,2.473908338,6.394721002,0.096881016,204.7049865,0.275283967,5.403954802,0.959735566,
0,11.38922119,927.588908,30.4563443,3.16164749,10.36903475,0.126018575,233.0890909,0.316724914,6.090743802,0.953249675,
0,4.07383728,374.0404745,19.34012602,5.254570719,28.39338082,0.221283616,318.1292857,0.429139077,6.683571429,0.935757337,
1,2.895095825,451.1830987,21.24107103,7.695532671,60.35938456,0.002616597,114.9276423,0.042650007,6.132520325,0.967487676,
1,5.913818359,967.1319557,31.09874524,5.70921314,33.77818475,0.001158171,166.5608283,0.028345074,7.145815358,0.956598263,
1,10.52351379,1588.606111,39.85732192,4.216317995,18.32923652,0.001356152,94.77000942,0.030682209,5.636770245,0.973979427,
1,12.21902466,1881.540821,43.37673133,3.98174745,16.30129737,0.002272974,113.9120258,0.03987022,5.961662631,0.980297982,
1,12.61659241,1898.747428,43.57461908,3.906975389,15.76041409,0.002215883,110.487946,0.039366946,5.882738669,0.979790037,
1,6.550140381,1067.598871,32.67413152,5.3506125,29.25895931,0.00130089,75.91451613,0.030043705,5.856451613,0.971598926,
1,4.806869507,779.1914964,27.9140018,6.167191532,38.98281984,0.001194334,56.27124183,0.028782195,5.802832244,0.971183049,
